序号,掉落包ID,战器ID,几率
9391,2116,1121010,0.0056
9392,2116,1221010,0.0336
9393,2116,1321010,0.0056
9394,2116,1421010,0.0056
9395,2116,1521010,0.0336
9396,2116,1122010,0.0056
9397,2116,1222010,0.0336
9398,2116,1322010,0.0056
9399,2116,1422010,0.0056
9400,2116,1522010,0.0336
9401,2116,1131016,0.0042
9402,2116,1231016,0.0252
9403,2116,1331016,0.0042
9404,2116,1431016,0.0042
9405,2116,1531016,0.0252
9406,2116,1132016,0.0056
9407,2116,1232016,0.0336
9408,2116,1332016,0.0056
9409,2116,1432016,0.0056
9410,2116,1532016,0.0336
9411,2116,1133016,0.0042
9412,2116,1233016,0.0252
9413,2116,1333016,0.0042
9414,2116,1433016,0.0042
9415,2116,1533016,0.0252
9416,2116,1142003,0.0014
9417,2116,1242003,0.0084
9418,2116,1342003,0.0014
9419,2116,1442003,0.0014
9420,2116,1542003,0.0084
9421,2116,1143003,0.0014
9422,2116,1243003,0.0084
9423,2116,1343003,0.0014
9424,2116,1443003,0.0014
9425,2116,1543003,0.0084
9426,2117,1121010,0.0336
9427,2117,1221010,0.0056
9428,2117,1321010,0.0336
9429,2117,1421010,0.0056
9430,2117,1521010,0.0056
9431,2117,1122010,0.0336
9432,2117,1222010,0.0056
9433,2117,1322010,0.0336
9434,2117,1422010,0.0056
9435,2117,1522010,0.0056
9436,2117,1131016,0.0252
9437,2117,1231016,0.0042
9438,2117,1331016,0.0252
9439,2117,1431016,0.0042
9440,2117,1531016,0.0042
9441,2117,1132016,0.0336
9442,2117,1232016,0.0056
9443,2117,1332016,0.0336
9444,2117,1432016,0.0056
9445,2117,1532016,0.0056
9446,2117,1133016,0.0252
9447,2117,1233016,0.0042
9448,2117,1333016,0.0252
9449,2117,1433016,0.0042
9450,2117,1533016,0.0042
9451,2117,1142003,0.0084
9452,2117,1242003,0.0014
9453,2117,1342003,0.0084
9454,2117,1442003,0.0014
9455,2117,1542003,0.0014
9456,2117,1143003,0.0084
9457,2117,1243003,0.0014
9458,2117,1343003,0.0084
9459,2117,1443003,0.0014
9460,2117,1543003,0.0014
9461,2118,1121010,0.0056
9462,2118,1221010,0.0336
9463,2118,1321010,0.0056
9464,2118,1421010,0.0336
9465,2118,1521010,0.0056
9466,2118,1122010,0.0056
9467,2118,1222010,0.0336
9468,2118,1322010,0.0056
9469,2118,1422010,0.0336
9470,2118,1522010,0.0056
9471,2118,1131016,0.0042
9472,2118,1231016,0.0252
9473,2118,1331016,0.0042
9474,2118,1431016,0.0252
9475,2118,1531016,0.0042
9476,2118,1132016,0.0056
9477,2118,1232016,0.0336
9478,2118,1332016,0.0056
9479,2118,1432016,0.0336
9480,2118,1532016,0.0056
9481,2118,1133016,0.0042
9482,2118,1233016,0.0252
9483,2118,1333016,0.0042
9484,2118,1433016,0.0252
9485,2118,1533016,0.0042
9486,2118,1142003,0.0014
9487,2118,1242003,0.0084
9488,2118,1342003,0.0014
9489,2118,1442003,0.0084
9490,2118,1542003,0.0014
9491,2118,1143003,0.0014
9492,2118,1243003,0.0084
9493,2118,1343003,0.0014
9494,2118,1443003,0.0084
9495,2118,1543003,0.0014
9496,2119,1121010,0.0336
9497,2119,1221010,0.0056
9498,2119,1321010,0.0056
9499,2119,1421010,0.0056
9500,2119,1521010,0.0336
9501,2119,1122010,0.0336
9502,2119,1222010,0.0056
9503,2119,1322010,0.0056
9504,2119,1422010,0.0056
9505,2119,1522010,0.0336
9506,2119,1131016,0.0252
9507,2119,1231016,0.0042
9508,2119,1331016,0.0042
9509,2119,1431016,0.0042
9510,2119,1531016,0.0252
9511,2119,1132016,0.0336
9512,2119,1232016,0.0056
9513,2119,1332016,0.0056
9514,2119,1432016,0.0056
9515,2119,1532016,0.0336
9516,2119,1133016,0.0252
9517,2119,1233016,0.0042
9518,2119,1333016,0.0042
9519,2119,1433016,0.0042
9520,2119,1533016,0.0252
9521,2119,1142003,0.0084
9522,2119,1242003,0.0014
9523,2119,1342003,0.0014
9524,2119,1442003,0.0014
9525,2119,1542003,0.0084
9526,2119,1143003,0.0084
9527,2119,1243003,0.0014
9528,2119,1343003,0.0014
9529,2119,1443003,0.0014
9530,2119,1543003,0.0084
9531,2120,1121008,0.0049
9532,2120,1221008,0.0049
9533,2120,1321008,0.0294
9534,2120,1421008,0.0294
9535,2120,1521008,0.0049
9536,2120,1122008,0.0049
9537,2120,1222008,0.0049
9538,2120,1322008,0.0294
9539,2120,1422008,0.0294
9540,2120,1522008,0.0049
9541,2120,1131017,0.0047
9542,2120,1231017,0.0047
9543,2120,1331017,0.0277
9544,2120,1431017,0.0277
9545,2120,1531017,0.0047
9546,2120,1132017,0.0062
9547,2120,1232017,0.0062
9548,2120,1332017,0.037
9549,2120,1432017,0.037
9550,2120,1532017,0.0062
9551,2120,1133017,0.0047
9552,2120,1233017,0.0047
9553,2120,1333017,0.0277
9554,2120,1433017,0.0277
9555,2120,1533017,0.0047
9556,2120,1142004,0.0014
9557,2120,1242004,0.0014
9558,2120,1342004,0.0084
9559,2120,1442004,0.0084
9560,2120,1542004,0.0014
9561,2120,1143004,0.0014
9562,2120,1243004,0.0014
9563,2120,1343004,0.0084
9564,2120,1443004,0.0084
9565,2120,1543004,0.0014
9566,2121,1121008,0.0049
9567,2121,1221008,0.0294
9568,2121,1321008,0.0049
9569,2121,1421008,0.0049
9570,2121,1521008,0.0294
9571,2121,1122008,0.0049
9572,2121,1222008,0.0294
9573,2121,1322008,0.0049
9574,2121,1422008,0.0049
9575,2121,1522008,0.0294
9576,2121,1131017,0.0047
9577,2121,1231017,0.0277
9578,2121,1331017,0.0047
9579,2121,1431017,0.0047
9580,2121,1531017,0.0277
9581,2121,1132017,0.0062
9582,2121,1232017,0.037
9583,2121,1332017,0.0062
9584,2121,1432017,0.0062
9585,2121,1532017,0.037
9586,2121,1133017,0.0047
9587,2121,1233017,0.0277
9588,2121,1333017,0.0047
9589,2121,1433017,0.0047
9590,2121,1533017,0.0277
9591,2121,1142004,0.0014
9592,2121,1242004,0.0084
9593,2121,1342004,0.0014
9594,2121,1442004,0.0014
9595,2121,1542004,0.0084
9596,2121,1143004,0.0014
9597,2121,1243004,0.0084
9598,2121,1343004,0.0014
9599,2121,1443004,0.0014
9600,2121,1543004,0.0084
9601,2122,1121008,0.0294
9602,2122,1221008,0.0049
9603,2122,1321008,0.0294
9604,2122,1421008,0.0049
9605,2122,1521008,0.0049
9606,2122,1122008,0.0294
9607,2122,1222008,0.0049
9608,2122,1322008,0.0294
9609,2122,1422008,0.0049
9610,2122,1522008,0.0049
9611,2122,1131017,0.0277
9612,2122,1231017,0.0047
9613,2122,1331017,0.0277
9614,2122,1431017,0.0047
9615,2122,1531017,0.0047
9616,2122,1132017,0.037
9617,2122,1232017,0.0062
9618,2122,1332017,0.037
9619,2122,1432017,0.0062
9620,2122,1532017,0.0062
9621,2122,1133017,0.0277
9622,2122,1233017,0.0047
9623,2122,1333017,0.0277
9624,2122,1433017,0.0047
9625,2122,1533017,0.0047
9626,2122,1142004,0.0084
9627,2122,1242004,0.0014
9628,2122,1342004,0.0084
9629,2122,1442004,0.0014
9630,2122,1542004,0.0014
9631,2122,1143004,0.0084
9632,2122,1243004,0.0014
9633,2122,1343004,0.0084
9634,2122,1443004,0.0014
9635,2122,1543004,0.0014
9636,2123,1121008,0.0049
9637,2123,1221008,0.0294
9638,2123,1321008,0.0049
9639,2123,1421008,0.0294
9640,2123,1521008,0.0049
9641,2123,1122008,0.0049
9642,2123,1222008,0.0294
9643,2123,1322008,0.0049
9644,2123,1422008,0.0294
9645,2123,1522008,0.0049
9646,2123,1131017,0.0047
9647,2123,1231017,0.0277
9648,2123,1331017,0.0047
9649,2123,1431017,0.0277
9650,2123,1531017,0.0047
9651,2123,1132017,0.0062
9652,2123,1232017,0.037
9653,2123,1332017,0.0062
9654,2123,1432017,0.037
9655,2123,1532017,0.0062
9656,2123,1133017,0.0047
9657,2123,1233017,0.0277
9658,2123,1333017,0.0047
9659,2123,1433017,0.0277
9660,2123,1533017,0.0047
9661,2123,1142004,0.0014
9662,2123,1242004,0.0084
9663,2123,1342004,0.0014
9664,2123,1442004,0.0084
9665,2123,1542004,0.0014
9666,2123,1143004,0.0014
9667,2123,1243004,0.0084
9668,2123,1343004,0.0014
9669,2123,1443004,0.0084
9670,2123,1543004,0.0014
9671,2124,1121009,0.0294
9672,2124,1221009,0.0049
9673,2124,1321009,0.0049
9674,2124,1421009,0.0049
9675,2124,1521009,0.0294
9676,2124,1122009,0.0294
9677,2124,1222009,0.0049
9678,2124,1322009,0.0049
9679,2124,1422009,0.0049
9680,2124,1522009,0.0294
9681,2124,1131018,0.0277
9682,2124,1231018,0.0047
9683,2124,1331018,0.0047
9684,2124,1431018,0.0047
9685,2124,1531018,0.0277
9686,2124,1132018,0.037
9687,2124,1232018,0.0062
9688,2124,1332018,0.0062
9689,2124,1432018,0.0062
9690,2124,1532018,0.037
9691,2124,1133018,0.0277
9692,2124,1233018,0.0047
9693,2124,1333018,0.0047
9694,2124,1433018,0.0047
9695,2124,1533018,0.0277
9696,2124,1142005,0.0084
9697,2124,1242005,0.0014
9698,2124,1342005,0.0014
9699,2124,1442005,0.0014
9700,2124,1542005,0.0084
9701,2124,1143005,0.0084
9702,2124,1243005,0.0014
9703,2124,1343005,0.0014
9704,2124,1443005,0.0014
9705,2124,1543005,0.0084
9706,2125,1121009,0.0049
9707,2125,1221009,0.0049
9708,2125,1321009,0.0294
9709,2125,1421009,0.0294
9710,2125,1521009,0.0049
9711,2125,1122009,0.0049
9712,2125,1222009,0.0049
9713,2125,1322009,0.0294
9714,2125,1422009,0.0294
9715,2125,1522009,0.0049
9716,2125,1131018,0.0047
9717,2125,1231018,0.0047
9718,2125,1331018,0.0277
9719,2125,1431018,0.0277
9720,2125,1531018,0.0047
9721,2125,1132018,0.0062
9722,2125,1232018,0.0062
9723,2125,1332018,0.037
9724,2125,1432018,0.037
9725,2125,1532018,0.0062
9726,2125,1133018,0.0047
9727,2125,1233018,0.0047
9728,2125,1333018,0.0277
9729,2125,1433018,0.0277
9730,2125,1533018,0.0047
9731,2125,1142005,0.0014
9732,2125,1242005,0.0014
9733,2125,1342005,0.0084
9734,2125,1442005,0.0084
9735,2125,1542005,0.0014
9736,2125,1143005,0.0014
9737,2125,1243005,0.0014
9738,2125,1343005,0.0084
9739,2125,1443005,0.0084
9740,2125,1543005,0.0014
9741,2126,1121009,0.0049
9742,2126,1221009,0.0294
9743,2126,1321009,0.0049
9744,2126,1421009,0.0049
9745,2126,1521009,0.0294
9746,2126,1122009,0.0049
9747,2126,1222009,0.0294
9748,2126,1322009,0.0049
9749,2126,1422009,0.0049
9750,2126,1522009,0.0294
9751,2126,1131018,0.0047
9752,2126,1231018,0.0277
9753,2126,1331018,0.0047
9754,2126,1431018,0.0047
9755,2126,1531018,0.0277
9756,2126,1132018,0.0062
9757,2126,1232018,0.037
9758,2126,1332018,0.0062
9759,2126,1432018,0.0062
9760,2126,1532018,0.037
9761,2126,1133018,0.0047
9762,2126,1233018,0.0277
9763,2126,1333018,0.0047
9764,2126,1433018,0.0047
9765,2126,1533018,0.0277
9766,2126,1142005,0.0014
9767,2126,1242005,0.0084
9768,2126,1342005,0.0014
9769,2126,1442005,0.0014
9770,2126,1542005,0.0084
9771,2126,1143005,0.0014
9772,2126,1243005,0.0084
9773,2126,1343005,0.0014
9774,2126,1443005,0.0014
9775,2126,1543005,0.0084
9776,2127,1121009,0.0294
9777,2127,1221009,0.0049
9778,2127,1321009,0.0294
9779,2127,1421009,0.0049
9780,2127,1521009,0.0049
9781,2127,1122009,0.0294
9782,2127,1222009,0.0049
9783,2127,1322009,0.0294
9784,2127,1422009,0.0049
9785,2127,1522009,0.0049
9786,2127,1131018,0.0277
9787,2127,1231018,0.0047
9788,2127,1331018,0.0277
9789,2127,1431018,0.0047
9790,2127,1531018,0.0047
9791,2127,1132018,0.037
9792,2127,1232018,0.0062
9793,2127,1332018,0.037
9794,2127,1432018,0.0062
9795,2127,1532018,0.0062
9796,2127,1133018,0.0277
9797,2127,1233018,0.0047
9798,2127,1333018,0.0277
9799,2127,1433018,0.0047
9800,2127,1533018,0.0047
9801,2127,1142005,0.0084
9802,2127,1242005,0.0014
9803,2127,1342005,0.0084
9804,2127,1442005,0.0014
9805,2127,1542005,0.0014
9806,2127,1143005,0.0084
9807,2127,1243005,0.0014
9808,2127,1343005,0.0084
9809,2127,1443005,0.0014
9810,2127,1543005,0.0014
9811,2128,1121010,0.0049
9812,2128,1221010,0.0294
9813,2128,1321010,0.0049
9814,2128,1421010,0.0294
9815,2128,1521010,0.0049
9816,2128,1122010,0.0049
9817,2128,1222010,0.0294
9818,2128,1322010,0.0049
9819,2128,1422010,0.0294
9820,2128,1522010,0.0049
9821,2128,1131019,0.0047
9822,2128,1231019,0.0277
9823,2128,1331019,0.0047
9824,2128,1431019,0.0277
9825,2128,1531019,0.0047
9826,2128,1132019,0.0062
9827,2128,1232019,0.037
9828,2128,1332019,0.0062
9829,2128,1432019,0.037
9830,2128,1532019,0.0062
9831,2128,1133019,0.0047
9832,2128,1233019,0.0277
9833,2128,1333019,0.0047
9834,2128,1433019,0.0277
9835,2128,1533019,0.0047
9836,2128,1142006,0.0014
9837,2128,1242006,0.0084
9838,2128,1342006,0.0014
9839,2128,1442006,0.0084
9840,2128,1542006,0.0014
9841,2128,1143006,0.0014
9842,2128,1243006,0.0084
9843,2128,1343006,0.0014
9844,2128,1443006,0.0084
9845,2128,1543006,0.0014
9846,2129,1121010,0.0294
9847,2129,1221010,0.0049
9848,2129,1321010,0.0049
9849,2129,1421010,0.0049
9850,2129,1521010,0.0294
9851,2129,1122010,0.0294
9852,2129,1222010,0.0049
9853,2129,1322010,0.0049
9854,2129,1422010,0.0049
9855,2129,1522010,0.0294
9856,2129,1131019,0.0277
9857,2129,1231019,0.0047
9858,2129,1331019,0.0047
9859,2129,1431019,0.0047
9860,2129,1531019,0.0277
9861,2129,1132019,0.037
9862,2129,1232019,0.0062
9863,2129,1332019,0.0062
9864,2129,1432019,0.0062
9865,2129,1532019,0.037
9866,2129,1133019,0.0277
9867,2129,1233019,0.0047
9868,2129,1333019,0.0047
9869,2129,1433019,0.0047
9870,2129,1533019,0.0277
9871,2129,1142006,0.0084
9872,2129,1242006,0.0014
9873,2129,1342006,0.0014
9874,2129,1442006,0.0014
9875,2129,1542006,0.0084
9876,2129,1143006,0.0084
9877,2129,1243006,0.0014
9878,2129,1343006,0.0014
9879,2129,1443006,0.0014
9880,2129,1543006,0.0084
9881,2130,1121010,0.0049
9882,2130,1221010,0.0049
9883,2130,1321010,0.0294
9884,2130,1421010,0.0294
9885,2130,1521010,0.0049
9886,2130,1122010,0.0049
9887,2130,1222010,0.0049
9888,2130,1322010,0.0294
9889,2130,1422010,0.0294
9890,2130,1522010,0.0049
9891,2130,1131019,0.0047
9892,2130,1231019,0.0047
9893,2130,1331019,0.0277
9894,2130,1431019,0.0277
9895,2130,1531019,0.0047
9896,2130,1132019,0.0062
9897,2130,1232019,0.0062
9898,2130,1332019,0.037
9899,2130,1432019,0.037
9900,2130,1532019,0.0062
9901,2130,1133019,0.0047
9902,2130,1233019,0.0047
9903,2130,1333019,0.0277
9904,2130,1433019,0.0277
9905,2130,1533019,0.0047
9906,2130,1142006,0.0014
9907,2130,1242006,0.0014
9908,2130,1342006,0.0084
9909,2130,1442006,0.0084
9910,2130,1542006,0.0014
9911,2130,1143006,0.0014
9912,2130,1243006,0.0014
9913,2130,1343006,0.0084
9914,2130,1443006,0.0084
9915,2130,1543006,0.0014
9916,2131,1121010,0.0049
9917,2131,1221010,0.0294
9918,2131,1321010,0.0049
9919,2131,1421010,0.0049
9920,2131,1521010,0.0294
9921,2131,1122010,0.0049
9922,2131,1222010,0.0294
9923,2131,1322010,0.0049
9924,2131,1422010,0.0049
9925,2131,1522010,0.0294
9926,2131,1131019,0.0047
9927,2131,1231019,0.0277
9928,2131,1331019,0.0047
9929,2131,1431019,0.0047
9930,2131,1531019,0.0277
9931,2131,1132019,0.0062
9932,2131,1232019,0.037
9933,2131,1332019,0.0062
9934,2131,1432019,0.0062
9935,2131,1532019,0.037
9936,2131,1133019,0.0047
9937,2131,1233019,0.0277
9938,2131,1333019,0.0047
9939,2131,1433019,0.0047
9940,2131,1533019,0.0277
9941,2131,1142006,0.0014
9942,2131,1242006,0.0084
9943,2131,1342006,0.0014
9944,2131,1442006,0.0014
9945,2131,1542006,0.0084
9946,2131,1143006,0.0014
9947,2131,1243006,0.0084
9948,2131,1343006,0.0014
9949,2131,1443006,0.0014
9950,2131,1543006,0.0084
9951,2132,1121008,0.0252
9952,2132,1221008,0.0042
9953,2132,1321008,0.0252
9954,2132,1421008,0.0042
9955,2132,1521008,0.0042
9956,2132,1122008,0.0252
9957,2132,1222008,0.0042
9958,2132,1322008,0.0252
9959,2132,1422008,0.0042
9960,2132,1522008,0.0042
9961,2132,1131011,0.0302
9962,2132,1231011,0.005
9963,2132,1331011,0.0302
9964,2132,1431011,0.005
9965,2132,1531011,0.005
9966,2132,1132011,0.0403
9967,2132,1232011,0.0067
9968,2132,1332011,0.0403
9969,2132,1432011,0.0067
9970,2132,1532011,0.0067
9971,2132,1133011,0.0302
9972,2132,1233011,0.005
9973,2132,1333011,0.0302
9974,2132,1433011,0.005
9975,2132,1533011,0.005
9976,2132,1142007,0.0084
9977,2132,1242007,0.0014
9978,2132,1342007,0.0084
9979,2132,1442007,0.0014
9980,2132,1542007,0.0014
9981,2132,1143007,0.0084
9982,2132,1243007,0.0014
9983,2132,1343007,0.0084
9984,2132,1443007,0.0014
9985,2132,1543007,0.0014
9986,2133,1121008,0.0042
9987,2133,1221008,0.0252
9988,2133,1321008,0.0042
9989,2133,1421008,0.0252
9990,2133,1521008,0.0042
9991,2133,1122008,0.0042
9992,2133,1222008,0.0252
9993,2133,1322008,0.0042
9994,2133,1422008,0.0252
9995,2133,1522008,0.0042
9996,2133,1131011,0.005
9997,2133,1231011,0.0302
9998,2133,1331011,0.005
9999,2133,1431011,0.0302
10000,2133,1531011,0.005
10001,2133,1132011,0.0067
10002,2133,1232011,0.0403
10003,2133,1332011,0.0067
10004,2133,1432011,0.0403
10005,2133,1532011,0.0067
10006,2133,1133011,0.005
10007,2133,1233011,0.0302
10008,2133,1333011,0.005
10009,2133,1433011,0.0302
10010,2133,1533011,0.005
10011,2133,1142007,0.0014
10012,2133,1242007,0.0084
10013,2133,1342007,0.0014
10014,2133,1442007,0.0084
10015,2133,1542007,0.0014
10016,2133,1143007,0.0014
10017,2133,1243007,0.0084
10018,2133,1343007,0.0014
10019,2133,1443007,0.0084
10020,2133,1543007,0.0014
10021,2134,1121008,0.0252
10022,2134,1221008,0.0042
10023,2134,1321008,0.0042
10024,2134,1421008,0.0042
10025,2134,1521008,0.0252
10026,2134,1122008,0.0252
10027,2134,1222008,0.0042
10028,2134,1322008,0.0042
10029,2134,1422008,0.0042
10030,2134,1522008,0.0252
10031,2134,1131011,0.0302
10032,2134,1231011,0.005
10033,2134,1331011,0.005
10034,2134,1431011,0.005
10035,2134,1531011,0.0302
10036,2134,1132011,0.0403
10037,2134,1232011,0.0067
10038,2134,1332011,0.0067
10039,2134,1432011,0.0067
10040,2134,1532011,0.0403
10041,2134,1133011,0.0302
10042,2134,1233011,0.005
10043,2134,1333011,0.005
10044,2134,1433011,0.005
10045,2134,1533011,0.0302
10046,2134,1142007,0.0084
10047,2134,1242007,0.0014
10048,2134,1342007,0.0014
10049,2134,1442007,0.0014
10050,2134,1542007,0.0084
10051,2134,1143007,0.0084
10052,2134,1243007,0.0014
10053,2134,1343007,0.0014
10054,2134,1443007,0.0014
10055,2134,1543007,0.0084
10056,2135,1121008,0.0042
10057,2135,1221008,0.0042
10058,2135,1321008,0.0252
10059,2135,1421008,0.0252
10060,2135,1521008,0.0042
10061,2135,1122008,0.0042
10062,2135,1222008,0.0042
10063,2135,1322008,0.0252
10064,2135,1422008,0.0252
10065,2135,1522008,0.0042
10066,2135,1131011,0.005
10067,2135,1231011,0.005
10068,2135,1331011,0.0302
10069,2135,1431011,0.0302
10070,2135,1531011,0.005
10071,2135,1132011,0.0067
10072,2135,1232011,0.0067
10073,2135,1332011,0.0403
10074,2135,1432011,0.0403
10075,2135,1532011,0.0067
10076,2135,1133011,0.005
10077,2135,1233011,0.005
10078,2135,1333011,0.0302
10079,2135,1433011,0.0302
10080,2135,1533011,0.005
10081,2135,1142007,0.0014
10082,2135,1242007,0.0014
10083,2135,1342007,0.0084
10084,2135,1442007,0.0084
10085,2135,1542007,0.0014
10086,2135,1143007,0.0014
10087,2135,1243007,0.0014
10088,2135,1343007,0.0084
10089,2135,1443007,0.0084
10090,2135,1543007,0.0014
10091,2136,1121009,0.0042
10092,2136,1221009,0.0252
10093,2136,1321009,0.0042
10094,2136,1421009,0.0042
10095,2136,1521009,0.0252
10096,2136,1122009,0.0042
10097,2136,1222009,0.0252
10098,2136,1322009,0.0042
10099,2136,1422009,0.0042
10100,2136,1522009,0.0252
10101,2136,1131012,0.005
10102,2136,1231012,0.0302
10103,2136,1331012,0.005
10104,2136,1431012,0.005
10105,2136,1531012,0.0302
10106,2136,1132012,0.0067
10107,2136,1232012,0.0403
10108,2136,1332012,0.0067
10109,2136,1432012,0.0067
10110,2136,1532012,0.0403
10111,2136,1133012,0.005
10112,2136,1233012,0.0302
10113,2136,1333012,0.005
10114,2136,1433012,0.005
10115,2136,1533012,0.0302
10116,2136,1142008,0.0014
10117,2136,1242008,0.0084
10118,2136,1342008,0.0014
10119,2136,1442008,0.0014
10120,2136,1542008,0.0084
10121,2136,1143008,0.0014
10122,2136,1243008,0.0084
10123,2136,1343008,0.0014
10124,2136,1443008,0.0014
10125,2136,1543008,0.0084
10126,2137,1121009,0.0042
10127,2137,1221009,0.0252
10128,2137,1321009,0.0042
10129,2137,1421009,0.0252
10130,2137,1521009,0.0042
10131,2137,1122009,0.0042
10132,2137,1222009,0.0252
10133,2137,1322009,0.0042
10134,2137,1422009,0.0252
10135,2137,1522009,0.0042
10136,2137,1131012,0.005
10137,2137,1231012,0.0302
10138,2137,1331012,0.005
10139,2137,1431012,0.0302
10140,2137,1531012,0.005
10141,2137,1132012,0.0067
10142,2137,1232012,0.0403
10143,2137,1332012,0.0067
10144,2137,1432012,0.0403
10145,2137,1532012,0.0067
10146,2137,1133012,0.005
10147,2137,1233012,0.0302
10148,2137,1333012,0.005
10149,2137,1433012,0.0302
10150,2137,1533012,0.005
10151,2137,1142008,0.0014
10152,2137,1242008,0.0084
10153,2137,1342008,0.0014
10154,2137,1442008,0.0084
10155,2137,1542008,0.0014
10156,2137,1143008,0.0014
10157,2137,1243008,0.0084
10158,2137,1343008,0.0014
10159,2137,1443008,0.0084
10160,2137,1543008,0.0014
10161,2138,1121009,0.0252
10162,2138,1221009,0.0042
10163,2138,1321009,0.0042
10164,2138,1421009,0.0042
10165,2138,1521009,0.0252
10166,2138,1122009,0.0252
10167,2138,1222009,0.0042
10168,2138,1322009,0.0042
10169,2138,1422009,0.0042
10170,2138,1522009,0.0252
10171,2138,1131012,0.0302
10172,2138,1231012,0.005
10173,2138,1331012,0.005
10174,2138,1431012,0.005
10175,2138,1531012,0.0302
10176,2138,1132012,0.0403
10177,2138,1232012,0.0067
10178,2138,1332012,0.0067
10179,2138,1432012,0.0067
10180,2138,1532012,0.0403
10181,2138,1133012,0.0302
10182,2138,1233012,0.005
10183,2138,1333012,0.005
10184,2138,1433012,0.005
10185,2138,1533012,0.0302
10186,2138,1142008,0.0084
10187,2138,1242008,0.0014
10188,2138,1342008,0.0014
10189,2138,1442008,0.0014
10190,2138,1542008,0.0084
10191,2138,1143008,0.0084
10192,2138,1243008,0.0014
10193,2138,1343008,0.0014
10194,2138,1443008,0.0014
10195,2138,1543008,0.0084
10196,2139,1121009,0.0042
10197,2139,1221009,0.0042
10198,2139,1321009,0.0252
10199,2139,1421009,0.0252
10200,2139,1521009,0.0042
10201,2139,1122009,0.0042
10202,2139,1222009,0.0042
10203,2139,1322009,0.0252
10204,2139,1422009,0.0252
10205,2139,1522009,0.0042
10206,2139,1131012,0.005
10207,2139,1231012,0.005
10208,2139,1331012,0.0302
10209,2139,1431012,0.0302
10210,2139,1531012,0.005
10211,2139,1132012,0.0067
10212,2139,1232012,0.0067
10213,2139,1332012,0.0403
10214,2139,1432012,0.0403
10215,2139,1532012,0.0067
10216,2139,1133012,0.005
10217,2139,1233012,0.005
10218,2139,1333012,0.0302
10219,2139,1433012,0.0302
10220,2139,1533012,0.005
10221,2139,1142008,0.0014
10222,2139,1242008,0.0014
10223,2139,1342008,0.0084
10224,2139,1442008,0.0084
10225,2139,1542008,0.0014
10226,2139,1143008,0.0014
10227,2139,1243008,0.0014
10228,2139,1343008,0.0084
10229,2139,1443008,0.0084
10230,2139,1543008,0.0014
10231,2140,1121010,0.0252
10232,2140,1221010,0.0042
10233,2140,1321010,0.0252
10234,2140,1421010,0.0042
10235,2140,1521010,0.0042
10236,2140,1122010,0.0252
10237,2140,1222010,0.0042
10238,2140,1322010,0.0252
10239,2140,1422010,0.0042
10240,2140,1522010,0.0042
10241,2140,1131013,0.0302
10242,2140,1231013,0.005
10243,2140,1331013,0.0302
10244,2140,1431013,0.005
10245,2140,1531013,0.005
10246,2140,1132013,0.0403
10247,2140,1232013,0.0067
10248,2140,1332013,0.0403
10249,2140,1432013,0.0067
10250,2140,1532013,0.0067
