序号,类型 0:枪|1:弓|2:骑,武将风格,类型名,名字,国家 1:魏|2:蜀|3:吴|4:他,品质,人物等级,等级,武力,智力,兵力,士气,技能,被动技能1,被动技能2,被动技能3,被动技能,兵种等级,战器淬炼（CSVMagicWeaponSmeltAttr.csv）,性别(1男2女）,持续周期,Boss,互斥Id,默认x,默认y,默认战法,小图片atlas,小图片sprite,大图片,技能语音,死亡语音
5311231,2,3,骑,虎豹骑,1,3,80,3,2171,1531,1808,7,25110321,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311232,2,3,骑,虎豹骑,1,3,80,3,2171,1531,1808,0,15110321,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311233,2,3,骑,虎豹骑,1,3,80,3,2011,1535,1963,0,25110322,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311241,2,3,骑,虎豹骑,1,3,80,3,2432,1715,2026,7,15110421,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311242,2,3,骑,虎豹骑,1,3,80,3,2253,1720,2199,0,15110422,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311243,2,3,骑,虎豹骑,1,3,80,3,2432,1715,2026,0,0,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311244,1,3,弓,魏国谋士,1,3,80,3,1865,2438,1868,0,15110423,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/3S_01,warrior/3D_01
5311311,1,3,弓,魏国谋士,1,3,80,3,1342,1755,1345,7,45110111,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/3S_01,warrior/3D_01
5311312,2,3,骑,虎豹骑,1,3,80,3,1750,1234,1458,0,15110121,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311321,0,3,枪,魏国精兵,1,3,80,3,1760,1376,1803,7,15110201,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5311322,2,3,骑,虎豹骑,1,3,80,3,1946,1372,1621,0,15110221,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311323,2,3,骑,虎豹骑,1,3,80,3,1631,1809,1500,0,35110221,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311331,2,3,骑,虎豹骑,1,3,80,3,2171,1531,1808,7,25110321,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311332,2,3,骑,虎豹骑,1,3,80,3,2171,1531,1808,0,15110321,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311333,2,3,骑,虎豹骑,1,3,80,3,2011,1535,1963,0,25110322,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311341,2,3,骑,虎豹骑,1,3,80,3,2432,1715,2026,7,15110421,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311342,2,3,骑,虎豹骑,1,3,80,3,2253,1720,2199,0,15110422,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311343,2,3,骑,虎豹骑,1,3,80,3,2432,1715,2026,0,0,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311344,1,3,弓,魏国谋士,1,3,80,3,1865,2438,1868,0,15110423,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/3S_01,warrior/3D_01
5311411,1,3,弓,魏国谋士,1,3,80,3,1342,1755,1345,7,45110111,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/3S_01,warrior/3D_01
5311412,2,3,骑,虎豹骑,1,3,80,3,1750,1234,1458,0,15110121,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311421,0,3,枪,魏国精兵,1,3,80,3,1760,1376,1803,7,15110201,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5311422,2,3,骑,虎豹骑,1,3,80,3,1946,1372,1621,0,15110221,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311423,2,3,骑,虎豹骑,1,3,80,3,1631,1809,1500,0,35110221,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311431,2,3,骑,虎豹骑,1,3,80,3,2171,1531,1808,7,25110321,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311432,2,3,骑,虎豹骑,1,3,80,3,2171,1531,1808,0,15110321,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311433,2,3,骑,虎豹骑,1,3,80,3,2011,1535,1963,0,25110322,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311441,2,3,骑,虎豹骑,1,3,80,3,2432,1715,2026,7,15110421,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311442,2,3,骑,虎豹骑,1,3,80,3,2253,1720,2199,0,15110422,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311443,2,3,骑,虎豹骑,1,3,80,3,2432,1715,2026,0,0,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311444,1,3,弓,魏国谋士,1,3,80,3,1865,2438,1868,0,15110423,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/3S_01,warrior/3D_01
5311511,1,3,弓,魏国谋士,1,3,80,3,1342,1755,1345,7,45110111,900042,900041,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/3S_01,warrior/3D_01
5311512,2,3,骑,虎豹骑,1,3,80,3,1750,1234,1458,0,15110121,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311521,0,3,枪,魏国精兵,1,3,80,3,1760,1376,1803,7,15110201,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5311522,2,3,骑,虎豹骑,1,3,80,3,1946,1372,1621,0,15110221,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311523,2,3,骑,虎豹骑,1,3,80,3,1631,1809,1500,0,35110221,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311531,2,3,骑,虎豹骑,1,3,80,3,2171,1531,1808,7,25110321,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311532,2,3,骑,虎豹骑,1,3,80,3,2171,1531,1808,0,15110321,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311533,2,3,骑,虎豹骑,1,3,80,3,2011,1535,1963,0,25110322,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311541,2,3,骑,虎豹骑,1,3,80,3,2432,1715,2026,7,15110421,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311542,2,3,骑,虎豹骑,1,3,80,3,2253,1720,2199,0,15110422,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311543,2,3,骑,虎豹骑,1,3,80,3,2432,1715,2026,0,0,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5311544,1,3,弓,魏国谋士,1,3,80,3,1865,2438,1868,0,15110423,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/3S_01,warrior/3D_01
5312111,0,3,枪,精英枪兵,1,3,80,3,1458,1234,1751,2,15120101,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312112,2,3,骑,精英骑兵,1,3,80,3,1751,1234,1458,0,15120121,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5312121,0,3,枪,精英枪兵,1,3,80,3,1761,1376,1804,0,15120201,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312122,1,3,弓,精英弓兵,1,3,80,3,1493,1952,1496,5,45120211,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/3S_01,warrior/3D_01
5312123,1,3,弓,精英弓兵,1,3,80,3,1493,1952,1496,0,15120212,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/5S_01,warrior/5D_01
5312131,0,3,枪,精英枪兵,1,3,80,3,1809,1531,2171,3,25120301,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312132,2,3,骑,精英骑兵,1,3,80,3,2171,1531,1809,0,0,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5312133,1,3,弓,精英弓兵,1,3,80,3,1665,2178,1669,0,45120311,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312141,0,3,枪,精英枪兵,1,3,80,3,2026,1715,2432,2,15120401,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312142,0,3,枪,精英枪兵,1,3,80,3,2026,1715,2432,0,15120402,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312143,1,3,弓,精英弓兵,1,3,80,3,2255,2061,1857,0,0,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/5S_01,warrior/5D_01
5312211,0,3,枪,精英枪兵,1,3,80,3,1458,1234,1751,2,15120101,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312212,2,3,骑,精英骑兵,1,3,80,3,1751,1234,1458,0,15120121,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5312221,0,3,枪,精英枪兵,1,3,80,3,1761,1376,1804,0,15120201,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312222,1,3,弓,精英弓兵,1,3,80,3,1493,1952,1496,5,45120211,900012,900011,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/3S_01,warrior/3D_01
5312223,1,3,弓,精英弓兵,1,3,80,3,1493,1952,1496,0,15120212,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/5S_01,warrior/5D_01
5312231,0,3,枪,精英枪兵,1,3,80,3,1809,1531,2171,3,25120301,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312232,2,3,骑,精英骑兵,1,3,80,3,2171,1531,1809,0,0,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5312233,1,3,弓,精英弓兵,1,3,80,3,1665,2178,1669,0,45120311,900012,900011,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312241,0,3,枪,精英枪兵,1,3,80,3,2026,1715,2432,2,15120401,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312242,0,3,枪,精英枪兵,1,3,80,3,2026,1715,2432,0,15120402,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312243,1,3,弓,精英弓兵,1,3,80,3,2255,2061,1857,0,0,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/5S_01,warrior/5D_01
5312311,0,3,枪,精英枪兵,1,3,80,3,1458,1234,1751,2,15120101,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312312,2,3,骑,精英骑兵,1,3,80,3,1751,1234,1458,0,15120121,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5312321,0,3,枪,精英枪兵,1,3,80,3,1761,1376,1804,0,15120201,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312322,1,3,弓,精英弓兵,1,3,80,3,1493,1952,1496,5,45120211,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/3S_01,warrior/3D_01
5312323,1,3,弓,精英弓兵,1,3,80,3,1493,1952,1496,0,15120212,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/5S_01,warrior/5D_01
5312331,0,3,枪,精英枪兵,1,3,80,3,1809,1531,2171,3,25120301,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312332,2,3,骑,精英骑兵,1,3,80,3,2171,1531,1809,0,0,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5312333,1,3,弓,精英弓兵,1,3,80,3,1665,2178,1669,0,45120311,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312341,0,3,枪,精英枪兵,1,3,80,3,2026,1715,2432,2,15120401,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312342,0,3,枪,精英枪兵,1,3,80,3,2026,1715,2432,0,15120402,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312343,1,3,弓,精英弓兵,1,3,80,3,2255,2061,1857,0,0,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/5S_01,warrior/5D_01
5312411,0,3,枪,精英枪兵,1,3,80,3,1458,1234,1751,2,15120101,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312412,2,3,骑,精英骑兵,1,3,80,3,1751,1234,1458,0,15120121,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5312421,0,3,枪,精英枪兵,1,3,80,3,1761,1376,1804,0,15120201,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312422,1,3,弓,精英弓兵,1,3,80,3,1493,1952,1496,5,45120211,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/3S_01,warrior/3D_01
5312423,1,3,弓,精英弓兵,1,3,80,3,1493,1952,1496,0,15120212,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/5S_01,warrior/5D_01
5312431,0,3,枪,精英枪兵,1,3,80,3,1809,1531,2171,3,25120301,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312432,2,3,骑,精英骑兵,1,3,80,3,2171,1531,1809,0,0,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5312433,1,3,弓,精英弓兵,1,3,80,3,1665,2178,1669,0,45120311,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312441,0,3,枪,精英枪兵,1,3,80,3,2026,1715,2432,2,15120401,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312442,0,3,枪,精英枪兵,1,3,80,3,2026,1715,2432,0,15120402,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312443,1,3,弓,精英弓兵,1,3,80,3,2255,2061,1857,0,0,900031,900032,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/5S_01,warrior/5D_01
5312511,0,3,枪,精英枪兵,1,3,80,3,1458,1234,1751,2,15120101,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312512,2,3,骑,精英骑兵,1,3,80,3,1751,1234,1458,0,15120121,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5312521,0,3,枪,精英枪兵,1,3,80,3,1761,1376,1804,0,15120201,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312522,1,3,弓,精英弓兵,1,3,80,3,1493,1952,1496,5,45120211,900042,900041,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/3S_01,warrior/3D_01
5312523,1,3,弓,精英弓兵,1,3,80,3,1493,1952,1496,0,15120212,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/5S_01,warrior/5D_01
5312531,0,3,枪,精英枪兵,1,3,80,3,1809,1531,2171,3,25120301,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312532,2,3,骑,精英骑兵,1,3,80,3,2171,1531,1809,0,0,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5312533,1,3,弓,精英弓兵,1,3,80,3,1665,2178,1669,0,45120311,900042,900041,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312541,0,3,枪,精英枪兵,1,3,80,3,2026,1715,2432,2,15120401,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312542,0,3,枪,精英枪兵,1,3,80,3,2026,1715,2432,0,15120402,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2030,card2030,warrior/5S_03,warrior/5D_03n
5312543,1,3,弓,精英弓兵,1,3,80,3,2255,2061,1857,0,0,900042,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/5S_01,warrior/5D_01
5313111,2,3,骑,虎豹骑,1,1,80,3,1750,1234,1458,5,15130121,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5313112,2,3,骑,虎豹骑,1,1,80,3,1750,1234,1458,0,15130122,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5313121,2,3,骑,虎豹骑,1,1,80,3,1803,1376,1760,0,0,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5313122,1,3,弓,虎豹骑,1,1,80,3,1492,1951,1495,6,45130211,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/4S_01,warrior/4D_01
5313123,1,3,弓,虎豹骑,1,1,80,3,1631,1809,1500,0,15130211,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/5S_01,warrior/5D_01
5313131,2,3,骑,虎豹骑,1,1,80,3,2011,1535,1963,8,25130321,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5313132,2,3,骑,虎豹骑,1,1,80,3,2171,1531,1808,0,15130122,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5313141,2,3,骑,虎豹骑,1,1,80,3,2432,1715,2026,11,25130421,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5313142,2,3,骑,虎豹骑,1,1,80,3,2432,1715,2026,0,15130122,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5313211,2,3,骑,虎豹骑,1,1,80,3,1750,1234,1458,5,15130121,900001,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5313212,2,3,骑,虎豹骑,1,1,80,3,1750,1234,1458,0,15130122,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5313221,2,3,骑,虎豹骑,1,1,80,3,1803,1376,1760,0,0,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5313222,1,3,弓,虎豹骑,1,1,80,3,1492,1951,1495,6,45130211,900012,900011,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2018,card2018,warrior/4S_01,warrior/4D_01
5313223,1,3,弓,虎豹骑,1,1,80,3,1631,1809,1500,0,15130211,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2014,card2014,warrior/5S_01,warrior/5D_01
5313231,2,3,骑,虎豹骑,1,1,80,3,2011,1535,1963,8,25130321,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5313232,2,3,骑,虎豹骑,1,1,80,3,2171,1531,1808,0,15130122,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5313241,2,3,骑,虎豹骑,1,1,80,3,2432,1715,2026,11,25130421,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5313242,2,3,骑,虎豹骑,1,1,80,3,2432,1715,2026,0,15130122,900012,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5313311,2,3,骑,虎豹骑,1,1,80,3,1750,1234,1458,5,15130121,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
5313312,2,3,骑,虎豹骑,1,1,80,3,1750,1234,1458,0,15130122,900021,-1,-1,null,1,null,1,0,0,0,0,0,0,SmallCardAtlas,UITexture/card_list/scard2025,card2025,warrior/5S_04n,warrior/5D_01
