关卡ID,关卡类型(普通副本值为0，英雄副本为1，百战之路3，挑战副本为7）,章,关卡名,战役名,战役序号,大关卡序号,是否是城池（可争夺）,胜利条件,关卡地图,战器掉落ID,掉落最大数量,掉落物品1,掉落物品2,掉落物品3,掉落物品4,阵型类型,角色1,角色2,角色3,角色4,角色5,将魂将领id(1-5),将魂将领技能,部队技能(符文套装),技能优先级1,技能优先级2,技能优先级3,技能优先级4,技能优先级5,关卡图标位置索引,图标连线类型（0为无连线1为上2为下4为左8为右/如果有多条则按位与）,关卡描述,需求军令,需求战力,需求解锁关卡,标准战力,抽卡类型,挑战产出类型,挑战产出数量,产出碎片概率,产出碎片数量,兄弟关1,兄弟关2,入场回合
4336,7,赵云,觉醒,智,0,0,0,1,1,0,0,0,0,0,0,4333,5411231,5411231,5411232,5411233,5411234,1,0,0,5,14,3,34,34,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4337,7,赵云,觉醒,力,0,0,0,1,1,0,0,0,0,0,0,4331,5411311,5411312,5411312,5411313,5411314,1,0,0,1,145,5,1,4,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4338,7,赵云,觉醒,力,0,0,0,1,1,0,0,0,0,0,0,4332,5411321,5411321,5411322,5411323,5411324,1,0,0,5,3,4,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4339,7,赵云,觉醒,力,0,0,0,1,1,0,0,0,0,0,0,4333,5411331,5411331,5411332,5411333,5411334,1,0,0,5,14,3,34,34,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4340,7,赵云,觉醒,体,0,0,0,1,1,0,0,0,0,0,0,4331,5411411,5411412,5411412,5411413,5411414,1,0,0,1,145,5,1,4,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4341,7,赵云,觉醒,体,0,0,0,1,1,0,0,0,0,0,0,4332,5411421,5411421,5411422,5411423,5411424,1,0,0,5,3,4,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4342,7,赵云,觉醒,体,0,0,0,1,1,0,0,0,0,0,0,4333,5411431,5411431,5411432,5411433,5411434,1,0,0,5,14,3,34,34,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4343,7,赵云,觉醒,心,0,0,0,1,1,0,0,0,0,0,0,4331,5411511,5411512,5411512,5411513,5411514,1,0,0,1,145,5,1,4,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4344,7,赵云,觉醒,心,0,0,0,1,1,0,0,0,0,0,0,4332,5411521,5411521,5411522,5411523,5411524,1,0,0,5,3,4,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4345,7,赵云,觉醒,心,0,0,0,1,1,0,0,0,0,0,0,4333,5411531,5411531,5411532,5411533,5411534,1,0,0,5,14,3,34,34,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4346,7,赵云,堕天,勇,0,0,0,1,1,0,0,0,0,0,0,4346,5411141,5411142,5411143,5411144,5411144,1,0,0,1,34,2,2,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4347,7,赵云,堕天,勇,0,0,0,1,1,0,0,0,0,0,0,4347,5411151,5411151,5411152,5411152,5411153,1,0,0,12,5,5,3,4,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4348,7,赵云,堕天,勇,0,0,0,1,1,0,0,0,0,0,0,4348,5411161,5411161,5411161,5411161,5411162,1,0,0,12,5,5,3,4,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4349,7,赵云,堕天,智,0,0,0,1,1,0,0,0,0,0,0,4346,5411241,5411242,5411243,5411244,5411244,1,0,0,1,34,2,2,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4350,7,赵云,堕天,智,0,0,0,1,1,0,0,0,0,0,0,4347,5411251,5411251,5411252,5411252,5411253,1,0,0,12,5,5,3,4,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4351,7,赵云,堕天,智,0,0,0,1,1,0,0,0,0,0,0,4348,5411261,5411261,5411261,5411261,5411262,1,0,0,12,5,5,3,4,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4352,7,赵云,堕天,力,0,0,0,1,1,0,0,0,0,0,0,4346,5411341,5411342,5411343,5411344,5411344,1,0,0,1,34,2,2,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4353,7,赵云,堕天,力,0,0,0,1,1,0,0,0,0,0,0,4347,5411351,5411351,5411352,5411352,5411353,1,0,0,12,5,5,3,4,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4354,7,赵云,堕天,力,0,0,0,1,1,0,0,0,0,0,0,4348,5411361,5411361,5411361,5411361,5411362,1,0,0,12,5,5,3,4,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4355,7,赵云,堕天,体,0,0,0,1,1,0,0,0,0,0,0,4346,5411441,5411442,5411443,5411444,5411444,1,0,0,1,34,2,2,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4356,7,赵云,堕天,体,0,0,0,1,1,0,0,0,0,0,0,4347,5411451,5411451,5411452,5411452,5411453,1,0,0,12,5,5,3,4,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4357,7,赵云,堕天,体,0,0,0,1,1,0,0,0,0,0,0,4348,5411461,5411461,5411461,5411461,5411462,1,0,0,12,5,5,3,4,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4358,7,赵云,堕天,心,0,0,0,1,1,0,0,0,0,0,0,4346,5411541,5411542,5411543,5411544,5411544,1,0,0,1,34,2,2,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4359,7,赵云,堕天,心,0,0,0,1,1,0,0,0,0,0,0,4347,5411551,5411551,5411552,5411552,5411553,1,0,0,12,5,5,3,4,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4360,7,赵云,堕天,心,0,0,0,1,1,0,0,0,0,0,0,4348,5411561,5411561,5411561,5411561,5411562,1,0,0,12,5,5,3,4,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4361,7,张角,觉醒,勇,0,0,0,1,1,0,0,0,0,0,0,4361,5412111,5412112,5412112,5412112,5412113,1,0,0,2,1,5,5,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4362,7,张角,觉醒,勇,0,0,0,1,1,0,0,0,0,0,0,4362,5412121,5412121,5412122,5412123,5412123,1,0,0,1,2,3,3,3,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4363,7,张角,觉醒,勇,0,0,0,1,1,0,0,0,0,0,0,4363,5412131,5412131,5412131,5412131,5412132,1,0,0,5,1,2,5,5,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4364,7,张角,觉醒,智,0,0,0,1,1,0,0,0,0,0,0,4361,5412211,5412212,5412212,5412212,5412213,1,0,0,2,1,5,5,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4365,7,张角,觉醒,智,0,0,0,1,1,0,0,0,0,0,0,4362,5412221,5412221,5412222,5412223,5412223,1,0,0,1,2,3,3,3,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4366,7,张角,觉醒,智,0,0,0,1,1,0,0,0,0,0,0,4363,5412231,5412231,5412231,5412231,5412232,1,0,0,5,1,2,5,5,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4367,7,张角,觉醒,力,0,0,0,1,1,0,0,0,0,0,0,4361,5412311,5412312,5412312,5412312,5412313,1,0,0,2,1,5,5,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4368,7,张角,觉醒,力,0,0,0,1,1,0,0,0,0,0,0,4362,5412321,5412321,5412322,5412323,5412323,1,0,0,1,2,3,3,3,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4369,7,张角,觉醒,力,0,0,0,1,1,0,0,0,0,0,0,4363,5412331,5412331,5412331,5412331,5412332,1,0,0,5,1,2,5,5,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4370,7,张角,觉醒,体,0,0,0,1,1,0,0,0,0,0,0,4361,5412411,5412412,5412412,5412412,5412413,1,0,0,2,1,5,5,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4371,7,张角,觉醒,体,0,0,0,1,1,0,0,0,0,0,0,4362,5412421,5412421,5412422,5412423,5412423,1,0,0,1,2,3,3,3,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4372,7,张角,觉醒,体,0,0,0,1,1,0,0,0,0,0,0,4363,5412431,5412431,5412431,5412431,5412432,1,0,0,5,1,2,5,5,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4373,7,张角,觉醒,心,0,0,0,1,1,0,0,0,0,0,0,4361,5412511,5412512,5412512,5412512,5412513,1,0,0,2,1,5,5,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4374,7,张角,觉醒,心,0,0,0,1,1,0,0,0,0,0,0,4362,5412521,5412521,5412522,5412523,5412523,1,0,0,1,2,3,3,3,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4375,7,张角,觉醒,心,0,0,0,1,1,0,0,0,0,0,0,4363,5412531,5412531,5412531,5412531,5412532,1,0,0,5,1,2,5,5,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4376,7,张角,堕天,勇,0,0,0,1,1,0,0,0,0,0,0,4376,5412141,5412142,5412142,5412142,5412142,1,0,0,1,23,45,1,2345,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4377,7,张角,堕天,勇,0,0,0,1,1,0,0,0,0,0,0,4377,5412151,5412152,5412152,5412153,5412153,1,0,0,1,45,45,45,45,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4378,7,张角,堕天,勇,0,0,0,1,1,0,0,0,0,0,0,4378,5412161,5412161,5412162,5412163,5412164,1,0,0,3,3,4,5,5,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4379,7,张角,堕天,智,0,0,0,1,1,0,0,0,0,0,0,4376,5412241,5412242,5412242,5412242,5412242,1,0,0,1,23,45,1,2345,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4380,7,张角,堕天,智,0,0,0,1,1,0,0,0,0,0,0,4377,5412251,5412252,5412252,5412253,5412253,1,0,0,1,45,45,45,45,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4381,7,张角,堕天,智,0,0,0,1,1,0,0,0,0,0,0,4378,5412261,5412261,5412262,5412263,5412264,1,0,0,3,3,4,5,5,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4382,7,张角,堕天,力,0,0,0,1,1,0,0,0,0,0,0,4376,5412341,5412342,5412342,5412342,5412342,1,0,0,1,23,45,1,2345,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4383,7,张角,堕天,力,0,0,0,1,1,0,0,0,0,0,0,4377,5412351,5412352,5412352,5412353,5412353,1,0,0,1,45,45,45,45,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4384,7,张角,堕天,力,0,0,0,1,1,0,0,0,0,0,0,4378,5412361,5412361,5412362,5412363,5412364,1,0,0,3,3,4,5,5,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4385,7,张角,堕天,体,0,0,0,1,1,0,0,0,0,0,0,4376,5412441,5412442,5412442,5412442,5412442,1,0,0,1,23,45,1,2345,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4386,7,张角,堕天,体,0,0,0,1,1,0,0,0,0,0,0,4377,5412451,5412452,5412452,5412453,5412453,1,0,0,1,45,45,45,45,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4387,7,张角,堕天,体,0,0,0,1,1,0,0,0,0,0,0,4378,5412461,5412461,5412462,5412463,5412464,1,0,0,3,3,4,5,5,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4388,7,张角,堕天,心,0,0,0,1,1,0,0,0,0,0,0,4376,5412541,5412542,5412542,5412542,5412542,1,0,0,1,23,45,1,2345,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4389,7,张角,堕天,心,0,0,0,1,1,0,0,0,0,0,0,4377,5412551,5412552,5412552,5412553,5412553,1,0,0,1,45,45,45,45,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4390,7,张角,堕天,心,0,0,0,1,1,0,0,0,0,0,0,4378,5412561,5412561,5412562,5412563,5412564,1,0,0,3,3,4,5,5,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4391,7,张飞,觉醒,勇,0,0,0,1,1,0,0,0,0,0,0,4391,5413111,5413112,5413113,5413114,5413115,1,0,0,234,5,0,0,0,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4392,7,张飞,觉醒,勇,0,0,0,1,1,0,0,0,0,0,0,4392,5413121,5413122,5413123,5413123,5413124,1,0,0,123,4,5,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4393,7,张飞,觉醒,勇,0,0,0,1,1,0,0,0,0,0,0,4393,5413131,5413132,5413133,5413134,5413135,1,0,0,13,24,5,0,0,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4394,7,张飞,觉醒,智,0,0,0,1,1,0,0,0,0,0,0,4391,5413211,5413212,5413213,5413214,5413215,1,0,0,234,5,0,0,0,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4395,7,张飞,觉醒,智,0,0,0,1,1,0,0,0,0,0,0,4392,5413221,5413222,5413223,5413223,5413224,1,0,0,123,4,5,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4396,7,张飞,觉醒,智,0,0,0,1,1,0,0,0,0,0,0,4393,5413231,5413232,5413233,5413234,5413235,1,0,0,13,24,5,0,0,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4397,7,张飞,觉醒,力,0,0,0,1,1,0,0,0,0,0,0,4391,5413311,5413312,5413313,5413314,5413315,1,0,0,234,5,0,0,0,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4398,7,张飞,觉醒,力,0,0,0,1,1,0,0,0,0,0,0,4392,5413321,5413322,5413323,5413323,5413324,1,0,0,123,4,5,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4399,7,张飞,觉醒,力,0,0,0,1,1,0,0,0,0,0,0,4393,5413331,5413332,5413333,5413334,5413335,1,0,0,13,24,5,0,0,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4400,7,张飞,觉醒,体,0,0,0,1,1,0,0,0,0,0,0,4391,5413411,5413412,5413413,5413414,5413415,1,0,0,234,5,0,0,0,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4401,7,张飞,觉醒,体,0,0,0,1,1,0,0,0,0,0,0,4392,5413421,5413422,5413423,5413423,5413424,1,0,0,123,4,5,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4402,7,张飞,觉醒,体,0,0,0,1,1,0,0,0,0,0,0,4393,5413431,5413432,5413433,5413434,5413435,1,0,0,13,24,5,0,0,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4403,7,张飞,觉醒,心,0,0,0,1,1,0,0,0,0,0,0,4391,5413511,5413512,5413513,5413514,5413515,1,0,0,234,5,0,0,0,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4404,7,张飞,觉醒,心,0,0,0,1,1,0,0,0,0,0,0,4392,5413521,5413522,5413523,5413523,5413524,1,0,0,123,4,5,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4405,7,张飞,觉醒,心,0,0,0,1,1,0,0,0,0,0,0,4393,5413531,5413532,5413533,5413534,5413535,1,0,0,13,24,5,0,0,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4406,7,张飞,堕天,勇,0,0,0,1,1,0,0,0,0,0,0,4406,5413141,5413142,5413142,5413142,5413142,1,0,0,23,1,1,1,1,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4407,7,张飞,堕天,勇,0,0,0,1,1,0,0,0,0,0,0,4407,5413151,5413152,5413153,5413154,5413154,1,0,0,23,34,1,1,1,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4408,7,张飞,堕天,勇,0,0,0,1,1,0,0,0,0,0,0,4408,5413161,5413161,5413162,5413163,5413164,1,0,0,1,45,3,3,3,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4409,7,张飞,堕天,智,0,0,0,1,1,0,0,0,0,0,0,4406,5413241,5413242,5413242,5413242,5413242,1,0,0,23,1,1,1,1,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4410,7,张飞,堕天,智,0,0,0,1,1,0,0,0,0,0,0,4407,5413251,5413252,5413253,5413254,5413254,1,0,0,23,34,1,1,1,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4411,7,张飞,堕天,智,0,0,0,1,1,0,0,0,0,0,0,4408,5413261,5413261,5413262,5413263,5413264,1,0,0,1,45,3,3,3,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4412,7,张飞,堕天,力,0,0,0,1,1,0,0,0,0,0,0,4406,5413341,5413342,5413342,5413342,5413342,1,0,0,23,1,1,1,1,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4413,7,张飞,堕天,力,0,0,0,1,1,0,0,0,0,0,0,4407,5413351,5413352,5413353,5413354,5413354,1,0,0,23,34,1,1,1,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4414,7,张飞,堕天,力,0,0,0,1,1,0,0,0,0,0,0,4408,5413361,5413361,5413362,5413363,5413364,1,0,0,1,45,3,3,3,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4415,7,张飞,堕天,体,0,0,0,1,1,0,0,0,0,0,0,4406,5413441,5413442,5413442,5413442,5413442,1,0,0,23,1,1,1,1,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4416,7,张飞,堕天,体,0,0,0,1,1,0,0,0,0,0,0,4407,5413451,5413452,5413453,5413454,5413454,1,0,0,23,34,1,1,1,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4417,7,张飞,堕天,体,0,0,0,1,1,0,0,0,0,0,0,4408,5413461,5413461,5413462,5413463,5413464,1,0,0,1,45,3,3,3,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4418,7,张飞,堕天,心,0,0,0,1,1,0,0,0,0,0,0,4406,5413541,5413542,5413542,5413542,5413542,1,0,0,23,1,1,1,1,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4419,7,张飞,堕天,心,0,0,0,1,1,0,0,0,0,0,0,4407,5413551,5413552,5413553,5413554,5413554,1,0,0,23,34,1,1,1,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4420,7,张飞,堕天,心,0,0,0,1,1,0,0,0,0,0,0,4408,5413561,5413561,5413562,5413563,5413564,1,0,0,1,45,3,3,3,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4421,7,马超,觉醒,勇,0,0,0,1,1,0,0,0,0,0,0,4421,5414111,5414112,5414112,5414112,5414113,1,0,0,1,23,5,4,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4422,7,马超,觉醒,勇,0,0,0,1,1,0,0,0,0,0,0,4422,5414121,5414121,5414122,5414123,5414123,1,0,0,4,5,125,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4423,7,马超,觉醒,勇,0,0,0,1,1,0,0,0,0,0,0,4423,5414131,5414131,5414132,5414132,5414133,1,0,0,13,5,5,24,5,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4424,7,马超,觉醒,智,0,0,0,1,1,0,0,0,0,0,0,4421,5414211,5414212,5414212,5414212,5414213,1,0,0,1,23,5,4,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4425,7,马超,觉醒,智,0,0,0,1,1,0,0,0,0,0,0,4422,5414221,5414221,5414222,5414223,5414223,1,0,0,4,5,125,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4426,7,马超,觉醒,智,0,0,0,1,1,0,0,0,0,0,0,4423,5414231,5414231,5414232,5414232,5414233,1,0,0,13,5,5,24,5,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4427,7,马超,觉醒,力,0,0,0,1,1,0,0,0,0,0,0,4421,5414311,5414312,5414312,5414312,5414313,1,0,0,1,23,5,4,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4428,7,马超,觉醒,力,0,0,0,1,1,0,0,0,0,0,0,4422,5414321,5414321,5414322,5414323,5414323,1,0,0,4,5,125,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4429,7,马超,觉醒,力,0,0,0,1,1,0,0,0,0,0,0,4423,5414331,5414331,5414332,5414332,5414333,1,0,0,13,5,5,24,5,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4430,7,马超,觉醒,体,0,0,0,1,1,0,0,0,0,0,0,4421,5414411,5414412,5414412,5414412,5414413,1,0,0,1,23,5,4,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4431,7,马超,觉醒,体,0,0,0,1,1,0,0,0,0,0,0,4422,5414421,5414421,5414422,5414423,5414423,1,0,0,4,5,125,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4432,7,马超,觉醒,体,0,0,0,1,1,0,0,0,0,0,0,4423,5414431,5414431,5414432,5414432,5414433,1,0,0,13,5,5,24,5,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4433,7,马超,觉醒,心,0,0,0,1,1,0,0,0,0,0,0,4421,5414511,5414512,5414512,5414512,5414513,1,0,0,1,23,5,4,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4434,7,马超,觉醒,心,0,0,0,1,1,0,0,0,0,0,0,4422,5414521,5414521,5414522,5414523,5414523,1,0,0,4,5,125,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4435,7,马超,觉醒,心,0,0,0,1,1,0,0,0,0,0,0,4423,5414531,5414531,5414532,5414532,5414533,1,0,0,13,5,5,24,5,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4436,7,马超,堕天,勇,0,0,0,1,1,0,0,0,0,0,0,4436,5414141,5414142,5414142,5414142,5414143,1,0,0,23,5,4,1,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4437,7,马超,堕天,勇,0,0,0,1,1,0,0,0,0,0,0,4437,5414151,5414151,5414152,5414152,5414153,1,0,0,345,1,2,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4438,7,马超,堕天,勇,0,0,0,1,1,0,0,0,0,0,0,4438,5414161,5414162,5414162,5414163,5414163,1,0,0,4,125,3,0,0,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4439,7,马超,堕天,智,0,0,0,1,1,0,0,0,0,0,0,4436,5414241,5414242,5414242,5414242,5414243,1,0,0,23,5,4,1,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4440,7,马超,堕天,智,0,0,0,1,1,0,0,0,0,0,0,4437,5414251,5414251,5414252,5414252,5414253,1,0,0,345,1,2,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4441,7,马超,堕天,智,0,0,0,1,1,0,0,0,0,0,0,4438,5414261,5414262,5414262,5414263,5414263,1,0,0,4,125,3,0,0,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4442,7,马超,堕天,力,0,0,0,1,1,0,0,0,0,0,0,4436,5414341,5414342,5414342,5414342,5414343,1,0,0,23,5,4,1,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4443,7,马超,堕天,力,0,0,0,1,1,0,0,0,0,0,0,4437,5414351,5414351,5414352,5414352,5414353,1,0,0,345,1,2,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4444,7,马超,堕天,力,0,0,0,1,1,0,0,0,0,0,0,4438,5414361,5414362,5414362,5414363,5414363,1,0,0,4,125,3,0,0,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4445,7,马超,堕天,体,0,0,0,1,1,0,0,0,0,0,0,4436,5414441,5414442,5414442,5414442,5414443,1,0,0,23,5,4,1,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4446,7,马超,堕天,体,0,0,0,1,1,0,0,0,0,0,0,4437,5414451,5414451,5414452,5414452,5414453,1,0,0,345,1,2,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4447,7,马超,堕天,体,0,0,0,1,1,0,0,0,0,0,0,4438,5414461,5414462,5414462,5414463,5414463,1,0,0,4,125,3,0,0,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4448,7,马超,堕天,心,0,0,0,1,1,0,0,0,0,0,0,4436,5414541,5414542,5414542,5414542,5414543,1,0,0,23,5,4,1,5,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4449,7,马超,堕天,心,0,0,0,1,1,0,0,0,0,0,0,4437,5414551,5414551,5414552,5414552,5414553,1,0,0,345,1,2,0,0,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4450,7,马超,堕天,心,0,0,0,1,1,0,0,0,0,0,0,4438,5414561,5414562,5414562,5414563,5414563,1,0,0,4,125,3,0,0,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4451,7,陆逊,觉醒,勇,0,0,0,1,1,0,0,0,0,0,0,4451,5415111,5415111,5415112,5415113,5415114,1,0,0,12,3,45,3,3,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4452,7,陆逊,觉醒,勇,0,0,0,1,1,0,0,0,0,0,0,4452,5415121,5415121,5415122,5415123,5415124,1,0,0,3,45,12,3,45,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4453,7,陆逊,觉醒,勇,0,0,0,1,1,0,0,0,0,0,0,4453,5415131,5415132,5415133,5415134,5415134,1,0,0,23,23,1,23,1,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4454,7,陆逊,觉醒,智,0,0,0,1,1,0,0,0,0,0,0,4451,5415211,5415211,5415212,5415213,5415214,1,0,0,12,3,45,3,3,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4455,7,陆逊,觉醒,智,0,0,0,1,1,0,0,0,0,0,0,4452,5415221,5415221,5415222,5415223,5415224,1,0,0,3,45,12,3,45,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4456,7,陆逊,觉醒,智,0,0,0,1,1,0,0,0,0,0,0,4453,5415231,5415232,5415233,5415234,5415234,1,0,0,23,23,1,23,1,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4457,7,陆逊,觉醒,力,0,0,0,1,1,0,0,0,0,0,0,4451,5415311,5415311,5415312,5415313,5415314,1,0,0,12,3,45,3,3,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
4458,7,陆逊,觉醒,力,0,0,0,1,1,0,0,0,0,0,0,4452,5415321,5415321,5415322,5415323,5415324,1,0,0,3,45,12,3,45,0,0,NULL,15,0,0,100,26,28,2,0,2,0,0,0
4459,7,陆逊,觉醒,力,0,0,0,1,1,0,0,0,0,0,0,4453,5415331,5415332,5415333,5415334,5415334,1,0,0,23,23,1,23,1,0,0,NULL,25,0,0,100,27,28,2,0,3,0,0,0
4460,7,陆逊,觉醒,体,0,0,0,1,1,0,0,0,0,0,0,4451,5415411,5415411,5415412,5415413,5415414,1,0,0,12,3,45,3,3,0,0,NULL,10,0,0,100,25,28,2,0,1,0,0,0
