编号,"表现类型（1,对话;2,信件;3,图片）",NPCID(对话头像填路径/邮件头像直接填ID),事件图片名,事件特效类型(0无1火2雨3群殴),事件触发Icon,音效路径,音效延时,事件描述(对话框内容/事件描述),"触发的表现(对应本表ID列,用于下一步的表现,0为事件结束)",选项1内容,选项2内容,选项3内容
808011,3,0,Event02_Tex,0,icon_event11_tex,null,0,你已经寻找了一天，仍然没有遇到想要寻找的人。,808012,null,null,null
808012,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n大人，我找附近的村民打听了一下，村里最近来了两个聪明人。,808013,null,null,null
808013,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n一个住在村东，闭门不出；另一个住在村西，据说长得十分俊俏。,808014,null,null,null
808014,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n我们去找哪个好呢？,0,去找村东那个宅男吧,去找村西那个俊俏小哥吧,null
808021,1,npc/icon/npc1021,null,0,icon_event11_tex,null,0,小童：\n站住！先生正在屋里休息，不得打扰。,808022,null,null,null
808022,1,npc/icon/npc1021,null,0,icon_event11_tex,null,0,小童：\n除非你能正确地回答问题！,808023,null,null,null
808023,1,npc/icon/npc1021,null,0,icon_event11_tex,null,0,小童：\n第一个问题，啪啪三国中，武力最高的四星枪兵是？,0,姜维,张飞,null
808031,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n大人，前面有位蒙着面的先生，莫非就是传说中长得十分俊俏的……,0,先去打个招呼,一定不是这个人,null
808041,1,npc/icon/npc1021,null,0,icon_event11_tex,null,0,小童：\n回答错误！你们请回吧！,808042,null,null,null
808042,3,0,Event02_Tex,0,icon_event11_tex,null,0,因为回答错误，你被赶出了小屋，没有见到任何人，只能离开了这里。,0,null,null,null
808051,1,npc/icon/npc1021,null,0,icon_event11_tex,null,0,小童：\n问题二：同样智力下，以下哪位武将造成的单体伤害更高？,0,黄月英,甄姬,null
808061,1,npc/icon/npc1021,null,0,icon_event11_tex,null,0,小童：\n回答错误！你们请回吧！,808062,null,null,null
808062,3,0,Event02_Tex,0,icon_event11_tex,null,0,因为回答错误，你被赶出了小屋，没有见到任何人，只能离开了这里。,0,null,null,null
808071,1,npc/icon/npc1021,null,0,icon_event11_tex,null,0,小童：\n回答正确！,808072,null,null,null
808072,3,0,Event04_Tex,0,icon_event11_tex,null,0,小童为你打开了门，你见到了正在休息的诸葛亮。,808073,null,null,null
808073,3,0,Event04_Tex,0,icon_event11_tex,null,0,你与诸葛亮从诗词歌赋聊到人生哲理，这真是一场愉快的谈话。,0,null,null,null
808081,1,npc/icon/npc134,null,0,icon_event11_tex,null,0,庞统：\n二位，有何要事？,808082,null,null,null
808082,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n原来是庞统先生呀。,808083,null,null,null
808083,3,0,Event04_Tex,0,icon_event11_tex,null,0,机缘巧合下，你遇到了庞统，你们进行了一场非常愉快地谈话。,0,null,null,null
808091,3,0,Event02_Tex,0,icon_event11_tex,null,0,之后你就再也没有遇到任何人，只能离开了这里。,0,null,null,null
809011,3,0,Event02_Tex,0,icon_event11_tex,null,0,你来到了一个岔路口，该往哪里去呢？,0,边传来了女孩子的尖叫声，去看看吧,右边传来了悠扬的琴声，去看看吧,null
809021,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n大人，这里围了好多姑娘们，难道里面的人是……,0,人太多了，还是回去吧,挤进人群看看,null
809031,3,0,Event01_Tex,0,icon_event11_tex,null,0,曲声越来越近，正是从前面的小亭子里传出来的。,0,似乎弹错了一个音？,简直是完美的曲声！,null
809041,1,npc/icon/npc124,null,0,icon_event11_tex,null,0,小乔：\n啊！,809042,null,null,null
809042,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n小心！,809043,null,null,null
809043,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n撞到你了，真是不好意思。,809044,null,null,null
809044,1,npc/icon/npc124,null,0,icon_event11_tex,null,0,小乔：\n没事没事。,809045,null,null,null
809045,3,0,Event04_Tex,0,icon_event11_tex,null,0,机缘巧合之下，你遇到了小乔，你们进行了非常愉快地聊天。,0,null,null,null
809051,3,0,Event03_Tex,0,icon_event11_tex,null,0,好不容易挤了进去，发现人群中央的是正在卖艺的黄盖和周泰。,809052,null,null,null
809052,3,0,Event03_Tex,0,icon_event11_tex,null,0,你加入了两位武将的行列，与他们一同玩乐了起来。,0,null,null,null
809061,1,npc/icon/npc70,null,0,icon_event11_tex,null,0,周瑜：\n优美的曲声，只可惜弹错了一个音，不能称为完美。,809062,null,null,null
809062,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n哇哦！周郎！！,809063,null,null,null
809063,3,0,Event04_Tex,0,icon_event11_tex,null,0,周瑜突然出现在了你的身后，你们一见如故，进行了一场非常愉快地聊天。,0,null,null,null
809071,3,0,Event02_Tex,0,icon_event11_tex,null,0,你沉醉在这优美的曲声中不能自拔，一曲终了后，天色已经很晚了，你只能离开了这里。,0,null,null,null
810011,3,0,Event03_Tex,0,icon_event11_tex,null,0,根据指点，你来到了一座小庙。,810012,null,null,null
810012,3,0,Event03_Tex,0,icon_event11_tex,null,0,一些善男信女正在庙中求签。,810013,null,null,null
810013,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n大人，听说这里的签非常灵验，我们也为主公求一支签吧！,810014,null,null,null
810014,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n你来抽一支吧。,0,摇动签筒,摇动签筒,null
810021,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n恭喜！这是上上签啊！,810022,null,null,null
810022,3,0,Event03_Tex,0,icon_event11_tex,null,0,你抽到了上上签！真是幸运！天色已晚，你带着上上签离开了这里。,0,null,null,null
810031,1,npc/icon/npc2001,null,0,icon_event11_tex,null,0,吴夫人：\n哎呦……,810032,null,null,null
810032,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n啊，撞到你了，真是非常抱歉！,810033,null,null,null
810033,3,0,Event04_Tex,0,icon_event11_tex,null,0,机缘巧合之下，你遇到了前来求签的吴夫人，你们进行了非常愉快地聊天。,0,null,null,null
811011,3,0,Event04_Tex,0,icon_event11_tex,null,0,你来到一座茶馆，准备稍作歇息，发现几个文青正在谈论自己的作品。,811012,null,null,null
811012,3,0,Event04_Tex,0,icon_event11_tex,null,0,似乎他们正在评比谁画的美人更加漂亮。,0,看看他们都画了些什么,文青的世界我不懂 ,null
811021,1,npc/icon/npc1022,null,0,icon_event11_tex,null,0,文青甲：\n看我画的，柳眉凤目，这才是真美人！,811022,null,null,null
811022,1,npc/icon/npc1026,null,0,icon_event11_tex,null,0,文青乙：\n我画的长发及腰也是秀色可餐啊！,0,默默拿出玩游戏时剪的性感萝莉,他们画的真不错,null
811031,3,0,Event04_Tex,0,icon_event11_tex,null,0,你在茶馆里休息了一会儿便离开了，一直寻找到黑夜也没有遇到什么人，只能离开了这里。,0,null,null,null
811041,1,npc/icon/npc1022,null,0,icon_event11_tex,null,0,文青甲：\n这……,811042,null,null,null
811042,1,npc/icon/npc1026,null,0,icon_event11_tex,null,0,文青乙：\n…………太美了！,811043,null,null,null
811043,3,0,Event01_Tex,0,icon_event11_tex,null,0,你的萝莉剪纸惊艳了所有的人，一时之间吸引了很多人的围观。,0,null,null,null
811051,3,0,Event02_Tex,0,icon_event11_tex,null,0,你欣赏了一会儿文青们的画后便离开了，一直到黑夜也没有再遇到什么人，只能离开了这里。,0,null,null,null
812011,3,0,Event03_Tex,0,icon_event11_tex,null,0,你来参加啪啪小剧场的新春特别演出，今天的演出嘉宾是——貂蝉。,812012,null,null,null
812012,3,0,Event03_Tex,0,icon_event11_tex,null,0,正在演出将要进行之时————,812013,null,null,null
812013,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n不好了大人！听说貂蝉小姐失踪了！,0,什么？我们帮忙去找吧！,我们在这里等待消息吧！ ,null
812021,3,0,Event01_Tex,0,icon_event11_tex,null,0,你开始四处寻找貂蝉，终于，在朦胧的月色下，你找到了她。,812022,null,null,null
812022,3,0,Event01_Tex,0,icon_event11_tex,null,0,只是她微蹙着眉，似乎心情不太好。,0,陪着聊聊天吧。,既然你不想演出，不如就由涵雨代替,null
812031,3,0,Event03_Tex,0,icon_event11_tex,null,0,由于大家始终没能找到貂蝉，新春特别演出临时改成了杂技表演。,812032,null,null,null
812032,3,0,Event03_Tex,0,icon_event11_tex,null,0,对于特地来看貂蝉的观众来说，真是一场遗憾啊，不过不管怎么说，这真是一场精彩的演出。,0,null,null,null
812041,3,0,Event03_Tex,0,icon_event11_tex,null,0,在你和军师小姐的陪伴下，貂蝉的心情逐渐好了起来。,812042,null,null,null
812042,3,0,Event03_Tex,0,icon_event11_tex,null,0,她回到小剧场，完成一场精彩的表演。,0,null,null,null
812051,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n唉？我？我吗？,812052,null,null,null
812052,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n好吧……,812053,null,null,null
812053,3,0,Event03_Tex,0,icon_event11_tex,null,0,无奈之下，只好由王涵雨代替貂蝉完成了演出，看观众的反应，似乎演出非常成功呢！,0,null,null,null
813011,3,0,Event02_Tex,0,icon_event11_tex,null,0,你突然接到了一只从某户人家后院飘来的风筝，风筝上写着一首哀怨的诗。,813012,null,null,null
813012,3,0,Event02_Tex,0,icon_event11_tex,null,0,写这首诗的人一定是一位非常有才华的人！,0,那我就回赠一首诗,不如我回赠一幅画 ,null
813021,3,0,Event02_Tex,0,icon_event11_tex,null,0,你在风筝上写下了另一首诗，并且将风筝丢进了墙内。,813022,null,null,null
813022,3,0,Event02_Tex,0,icon_event11_tex,null,0,不久，你收到了来自风筝主人的邀请。,0,接受邀请,不接受邀请,null
813031,3,0,Event02_Tex,0,icon_event11_tex,null,0,院墙内的人似乎对画并没有特别的兴趣，你等了一会儿并没有收到任何回音，只能离开了。,0,null,null,null
813041,3,0,Event04_Tex,0,icon_event11_tex,null,0,你接受了甄姬的邀请，甄姬对你所写的诗非常欣赏，你们进行了一场愉快的谈话。,0,null,null,null
813051,3,0,Event02_Tex,0,icon_event11_tex,null,0,你拒绝了主人的邀请，这只风筝只是路过的风景而已。,0,null,null,null
814011,3,0,Event06_Tex,0,icon_event11_tex,null,0,你来到了河边，发现河边站了一匹小白马，不远处马超和许褚打得正欢。,0,可怜的小马，牵去河边喂点水吧。,这么精彩的场面一定要围观！,null
814021,3,0,Event06_Tex,0,icon_event11_tex,null,0,小马喝饱了水，两名武将仍然没有停下战斗的迹象。,0,可怜的小马，牵去一边喂点草吧,居然打得这么激烈！去围观一下吧！ ,null
814031,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n许褚斗马超！真是难得一见的场面！,814032,null,null,null
814032,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n大人，您觉得谁会是最后的胜者呢？,0,锦马超武艺过人,虎痴不容小觑,null
814041,3,0,Event06_Tex,0,icon_event11_tex,null,0,小马吃饱了草，两名武将的打斗终于以平局收场，观众们依然不知道许褚和马超究竟谁比较强。,814042,null,null,null
814042,3,0,Event04_Tex,0,icon_event11_tex,null,0,马超注意到了照顾小马的你，向你表示了感谢，你们进行了一场愉快地谈话。,0,null,null,null
814051,3,0,Event06_Tex,0,icon_event11_tex,null,0,两名武将的打斗终于以平局收场，观众们依然不知道许褚和马超究竟谁比较强。,814052,null,null,null
814052,3,0,Event02_Tex,0,icon_event11_tex,null,0,在你不注意的时候，两名武将各自离开了这里，一直到天黑你都没能找到他们……,0,null,null,null
814061,3,0,Event06_Tex,0,icon_event11_tex,null,0,虽然马超确实强大，更有“无暇”傍身，只是许褚的武力也不是盖的，最终两人的打斗以平局收场。,814062,null,null,null
814062,3,0,Event02_Tex,0,icon_event11_tex,null,0,能围观到这样一场战斗，至少也不虚此行了。,0,null,null,null
814071,3,0,Event06_Tex,0,icon_event11_tex,null,0,虎痴果然威猛过人，只是马超的武力也不是盖的，最终这场战斗以平局收场。,814072,null,null,null
814072,3,0,Event02_Tex,0,icon_event11_tex,null,0,能围观到这样一场战斗，真是不虚此行啊！,0,null,null,null
815011,3,0,Event02_Tex,0,icon_event11_tex,null,0,根据民众的指引，你来到了一条河边。,815012,null,null,null
815012,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n这河边冷冷清清的，似乎什么人都没有……,0,沿着河边找一找吧,看来人已经走了，我们还是回去吧,null
815021,3,0,Event02_Tex,0,icon_event11_tex,null,0,你沿着河边走到了一座小亭子边上，突然听到里面传来了窃窃私语的声音。,815022,null,null,null
815022,1,npc/icon/npc7,null,0,icon_event11_tex,null,0,貂蝉：\n@#￥%……%￥%…………&……,815023,null,null,null
815023,1,npc/icon/npc17,null,0,icon_event11_tex,null,0,吕布：\n@#%……&*￥￥#@……,815024,null,null,null
815024,1,npc/icon/npc305,null,0,icon_event11_tex,null,0,王涵雨：\n呃，原来是人家小两口在这儿约会呢……,0,好闪！我们还是回去吧！,虽然很想走但是……,null
815031,3,0,Event06_Tex,0,icon_event11_tex,null,0,你回到街上，突然遇到了一位正准备行窃的小偷！,0,教训他一顿！,把他偷走的东西偷回来！,null
815041,3,0,Event02_Tex,0,icon_event11_tex,null,0,由于受到了打击，你决定沿着河边散一会儿步再回去。,815042,null,null,null
815042,3,0,Event02_Tex,0,icon_event11_tex,null,0,没想到在你决定离开的时候，恰巧遇到了吕布。,815043,null,null,null
815043,3,0,Event04_Tex,0,icon_event11_tex,null,0,他似乎心情非常不错，你们进行了一场愉快的对话。,0,null,null,null
815051,3,0,Event06_Tex,0,icon_event11_tex,null,0,“咔嚓”！！你不小心踩断了一根枯树枝。,815052,null,null,null
815052,1,npc/icon/npc17,null,0,icon_event11_tex,null,0,吕布：\n是谁！！谁在边上偷听！！！,815053,null,null,null
815053,3,0,Event06_Tex,0,icon_event11_tex,null,0,在吕布杀出来之前，你果断地逃离了这里，好险！,0,null,null,null
815061,3,0,Event06_Tex,0,icon_event11_tex,null,0,你将小偷狠狠地揍了一顿。,815062,null,null,null
815062,1,npc/icon/npc1016,null,0,icon_event11_tex,null,0,小偷：\n饶命！饶命啊！,815063,null,null,null
815063,1,npc/icon/npc1016,null,0,icon_event11_tex,null,0,小偷：\n这是我刚才偷到的东西，我下次再也不敢了……求别打脸！,815064,null,null,null
815064,3,0,Event02_Tex,0,icon_event11_tex,null,0,你收下了小偷手里的双鱼玉佩（左）。,815065,null,null,null
815065,3,0,Event02_Tex,0,icon_event11_tex,null,0,总之，先送去失物招领吧，希望失主可以看到。,0,null,null,null
815071,3,0,Event02_Tex,0,icon_event11_tex,null,0,你从小偷的兜里得到了双鱼玉佩（右）和一些杂物。,815072,null,null,null
815072,3,0,Event02_Tex,0,icon_event11_tex,null,0,总之，先把这些送去失物招领吧，希望失主可以看到。,0,null,null,null
816011,3,0,Event02_Tex,0,icon_event11_tex,null,0,你赶到河边，看到孙策正安静地站在河边发呆。,0,过去打招呼,不打扰他,null
816021,3,0,Event02_Tex,0,icon_event11_tex,null,0,你拍了一下孙策的肩膀，他转身看到是你，眼神中似乎带了一些失望。,816022,null,null,null
816022,3,0,Event02_Tex,0,icon_event11_tex,null,0,可能是节日的气氛让这位少年思念起了亲人，看他这么落寞，是不是该做些什么呢？,0,陪他聊天,静静看烟火 ,null
